car_name,brand,model,avg_cost_price,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,avg_cost_price_log,vehicle_age_log,km_driven_log,mileage_log,engine_log,max_power_log,seats_log,selling_price_log
Toyota Innova,Toyota,Innova,24.86143,8,76000.0,Dealer,Diesel,Manual,12.99,2494.0,100.6,8,9.95,3.252752639197715,2.1972245773362196,11.23850177707664,2.638342772317001,7.822044008185619,4.621043520125888,2.1972245773362196,2.3933394388438005
Hyundai i20,Hyundai,i20,11.25,9,73000.0,Dealer,Diesel,Manual,23.0,1396.0,90.0,5,3.95,2.505525936990736,2.302585092994046,11.19822841866684,3.1780538303479458,7.242082359256962,4.51085950651685,1.791759469228055,1.5993875862136728
Maruti Swift,Maruti,Swift,7.7467155,3,28000.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5,8.0,2.1686782636910547,1.3862943611198906,10.239995502805316,3.380994661369475,7.130098510125578,4.31748811353631,1.791759469228055,2.1972245773362196
Maruti Celerio,Maruti,Celerio,6.275,3,21000.0,Individual,Petrol,Automatic,23.1,998.0,67.04,5,5.1,1.9844438261664814,1.3862943611198906,9.952325334619427,3.1822118563252286,6.906754778648554,4.2200957809833834,1.791759469228055,1.8082887555452603
Skoda Rapid,Skoda,Rapid,12.280918,7,49000.0,Dealer,Diesel,Manual,20.5,1598.0,103.5,5,6.25,2.5863282773014427,2.0794415416798357,10.799595985047786,3.068052935133617,7.377133712833954,4.6491870714048655,1.791759469228055,1.9810014688665833
Hyundai i20,Hyundai,i20,10.565,6,47000.0,Dealer,Petrol,Manual,18.5,1197.0,82.85,5,5.4,2.4479832594000728,1.9459101490553132,10.757924157061597,2.970414465569701,7.088408778675395,4.429029470071496,1.791759469228055,1.8562980052667872
Skoda Rapid,Skoda,Rapid,12.280918,2,35000.0,Individual,Diesel,Automatic,21.72,1498.0,108.6,5,10.0,2.5863282773014427,1.0986122886681098,10.463131911491967,3.123245563630877,7.312553498102598,4.696837360591663,1.791759469228055,2.3978952727983707
Tata Nexon,Tata,Nexon,12.96,3,43000.0,Dealer,Diesel,Manual,21.5,1497.0,108.5,5,8.95,2.6361961000668175,1.3862943611198906,10.668978650219241,3.1135153092103742,7.311886164077165,4.695924549256556,1.791759469228055,2.297572532001168
Maruti Alto,Maruti,Alto,3.885,4,35000.0,Individual,Petrol,Manual,24.7,796.0,47.3,5,2.8,1.5861692835424956,1.6094379124341003,10.463131911491967,3.2464910215875338,6.680854678790215,3.877431544862679,1.791759469228055,1.3350010541839938
Toyota Innova,Toyota,Innova,24.86143,7,78000.0,Dealer,Diesel,Manual,12.99,2494.0,100.6,7,9.65,3.252752639197715,2.0794415416798357,11.264476926102367,2.638342772317001,7.822044008185619,4.621043520125888,2.0794415416798357,2.36555985633668
Ford Figo,Ford,Figo,8.84,5,70000.0,Individual,Diesel,Manual,25.83,1498.0,99.0,5,2.7,2.286455726571061,1.791759469228055,11.156264806643742,3.2895206615939268,7.312553498102598,4.605170185988092,1.791759469228055,1.3083328325376695
Maruti Ignis,Maruti,Ignis,7.0742984,3,14188.0,Dealer,Petrol,Manual,20.89,1197.0,81.8,5,4.7,2.08868597763165,1.3862943611198906,9.560222295507314,3.086029883652105,7.088408778675395,4.416428098248192,1.791759469228055,1.7404661413782472
Maruti Baleno,Maruti,Baleno,8.995,4,65000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5,5.2,2.3020849565025467,1.6094379124341003,11.082157933374816,3.1090609418310957,7.088408778675395,4.432006548835277,1.791759469228055,1.8245492612873577
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,3,70000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5,6.41,2.2331784796930116,1.3862943611198906,11.156264806643742,3.380994661369475,7.130098510125578,4.317754699906558,1.791759469228055,2.0028304187158374
Maruti SwiftDzire,Maruti,SwiftDzire,8.62,4,21000.0,Dealer,Petrol,Manual,20.85,1197.0,83.14,5,6.5,2.2638442527814697,1.6094379124341003,9.952325334619427,3.084200939000168,7.088408778675395,4.4324820709083745,1.791759469228055,2.0149030205422647
Hyundai Santro,Hyundai,Santro,6.39939,11,74000.0,Dealer,Petrol,Manual,17.92,1086.0,62.1,5,2.65,2.001397594198908,2.4849066497880004,11.211833885608513,2.9402195676561815,6.99117688712121,4.144720745365251,1.791759469228055,1.2947271937224634
Mahindra XUV500,Mahindra,XUV500,20.0,6,39838.0,Dealer,Diesel,Manual,16.0,2179.0,140.0,7,10.95,3.044522437723423,1.9459101490553132,10.592601610981907,2.833213344056216,7.687080155783135,4.948759890378168,2.0794415416798357,2.4807312624164433
Hyundai Venue,Hyundai,Venue,11.073431,1,6500.0,Dealer,Petrol,Manual,18.27,998.0,118.35,5,9.49,2.4910072544513895,0.6931471805599453,8.77971129020447,2.958549506181525,6.906754778648554,4.78206033999993,1.791759469228055,2.3504224005891556
Renault KWID,Renault,KWID,4.645,3,40000.0,Individual,Petrol,Automatic,24.04,999.0,67.0,5,3.0,1.7307701942227969,1.3862943611198906,10.596659732783579,3.2204745827944907,6.907755278982137,4.219507705176107,1.791759469228055,1.3862943611198906
Honda City,Honda,City,15.91,4,40000.0,Individual,Petrol,Manual,17.8,1497.0,117.3,5,8.4,2.827905153886959,1.6094379124341003,10.596659732783579,2.933856829254017,7.311886164077165,4.77322379678111,1.791759469228055,2.2407096486940716
Tata Nexon,Tata,Nexon,13.07,4,95000.0,Dealer,Diesel,Manual,21.5,1497.0,108.5,5,8.25,2.6440448494364763,1.6094379124341003,11.461642696843066,3.1135153092103742,7.311886164077165,4.695924549256556,1.791759469228055,2.224623551524334
Ford Ecosport,Ford,Ecosport,11.16,2,14000.0,Dealer,Petrol,Automatic,14.7,1496.0,120.69,5,9.8,2.4981518639896745,1.0986122886681098,9.546884034617925,2.753660700205545,7.311218384419629,4.801476847411213,1.791759469228055,2.379546151790809
Maruti Alto,Maruti,Alto,4.112027,9,70000.0,Individual,Petrol,Manual,20.92,998.0,67.1,5,2.31,1.6315960316686866,2.302585092994046,11.156264806643742,3.087399465560378,6.906754778648554,4.2209771907490214,1.791759469228055,1.1969481721018236
Hyundai i20,Hyundai,i20,11.12,3,5000.0,Individual,Petrol,Manual,18.6,1197.0,81.86,5,8.15,2.4948569711988484,1.3862943611198906,8.517393171418904,2.9755295856992126,7.088408778675395,4.417152444015314,1.791759469228055,2.2137538375967485
Mahindra XUV500,Mahindra,XUV500,19.98,2,20000.0,Individual,Diesel,Manual,15.1,2179.0,152.87,7,16.67,3.0435695811491006,1.0986122886681098,9.90353755128617,2.778819295684189,7.687080155783135,5.036108058335924,2.0794415416798357,2.8718682906493154
Maruti Wagon R,Maruti,Wagon R,6.25,4,43000.0,Dealer,CNG,Manual,26.2,998.0,58.2,5,3.99,1.9810014688665833,1.6094379124341003,10.668978650219241,3.3032170013511957,6.906754778648554,4.080921554777451,1.791759469228055,1.6074359116745982
Hyundai Verna,Hyundai,Verna,13.505,3,26000.0,Dealer,Petrol,Automatic,17.0,1591.0,121.3,5,10.4,2.674493425463124,1.3862943611198906,10.165890277802454,2.8903717578961645,7.3727463664043285,4.806477067646175,1.791759469228055,2.4336133219381924
Maruti Ciaz,Maruti,Ciaz,11.535,6,30000.0,Individual,Petrol,Manual,20.73,1373.0,91.1,5,6.0,2.5285247194373097,1.9459101490553132,10.308985993422082,3.0786937732023616,7.2254814727822945,4.522874926693629,1.791759469228055,1.9459101490553132
Maruti Swift,Maruti,Swift,8.345,4,25000.0,Dealer,Petrol,Manual,20.4,1197.0,81.8,5,6.25,2.234841469482037,1.6094379124341003,10.12667110305036,3.0633909042021177,7.088408778675395,4.416428098248192,1.791759469228055,1.9810014688665833
Hyundai Verna,Hyundai,Verna,16.095,4,100000.0,Individual,Diesel,Manual,23.9,1582.0,126.2,5,8.39,2.838785982924811,1.6094379124341003,11.51293546492023,3.2148677881505923,7.367077059881012,4.845760626914215,1.791759469228055,2.2396453297827645
Mahindra XUV500,Mahindra,XUV500,21.37,5,15000.0,Dealer,Diesel,Automatic,16.0,2179.0,140.0,7,16.2,3.107720813018059,1.791759469228055,9.61587214452889,2.833213344056216,7.687080155783135,4.948759890378168,2.0794415416798357,2.844909428176351
Hyundai Grand,Hyundai,Grand,7.071195,7,89000.0,Dealer,Diesel,Manual,24.0,1120.0,70.0,5,4.25,2.0883015661842848,2.0794415416798357,11.39640288460621,3.2188758248682006,7.02197642307216,4.2626798770413155,1.791759469228055,1.6582280766035324
Hyundai i20,Hyundai,i20,10.565,3,10114.0,Dealer,Petrol,Manual,18.6,1197.0,81.86,5,6.9,2.4479832594000728,1.3862943611198906,9.221774749601845,2.9755295856992126,7.088408778675395,4.417152444015314,1.791759469228055,2.0668627715448027
Mahindra XUV500,Mahindra,XUV500,19.91,8,60000.0,Individual,Diesel,Manual,15.1,2179.0,140.0,7,5.0,3.040227506143178,2.1972245773362196,11.002116507732017,2.778819295684189,7.687080155783135,4.948759890378168,2.0794415416798357,1.791759469228055
Maruti Alto,Maruti,Alto,4.195,1,5000.0,Individual,Petrol,Manual,22.05,796.0,47.3,5,3.2,1.647696657594766,0.6931471805599453,8.517393171418904,3.1376657363433313,6.680854678790215,3.877431544862679,1.791759469228055,1.4350845366425882
Maruti Celerio,Maruti,Celerio,6.455,3,20000.0,Individual,Petrol,Manual,21.63,998.0,67.0,5,5.85,2.008884937982772,1.3862943611198906,9.90353755128617,3.119276422560452,6.906754778648554,4.219507705176107,1.791759469228055,1.924248638351881
Maruti Baleno,Maruti,Baleno,8.78,4,21000.0,Dealer,Petrol,Automatic,19.56,1197.0,81.8,5,6.8,2.2803394567431665,1.6094379124341003,9.952325334619427,3.0233474146113988,7.088408778675395,4.416428098248192,1.791759469228055,2.0541237581487333
Maruti Vitara,Maruti,Vitara,10.815,5,36355.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5,7.65,2.4693698751232804,1.791759469228055,10.501114531238661,3.2308043655777645,7.130098510125578,4.4942386252808095,1.791759469228055,2.1575593319689244
Renault Triber,Renault,Triber,7.53,1,4500.0,Individual,Petrol,Manual,20.0,999.0,71.0,7,7.7,2.1435893861001114,0.6931471805599453,8.412054873292933,3.044522437723423,6.907755278982137,4.276666119016055,2.0794415416798357,2.1633230037369904
Maruti Swift,Maruti,Swift,7.7467155,5,70000.0,Individual,Diesel,Manual,25.2,1248.0,74.0,5,4.97,2.1686782636910547,1.791759469228055,11.156264806643742,3.2657594398868772,7.130098510125578,4.31748811353631,1.791759469228055,1.786746892260733
Honda Amaze,Honda,Amaze,8.74,2,8700.0,Individual,Petrol,Manual,19.5,1199.0,88.76,5,7.5,2.2762410941552815,1.0986122886681098,9.071193240566025,3.0204248861443626,7.090076835776092,4.497139465573745,1.791759469228055,2.1400661634962708
Hyundai Verna,Hyundai,Verna,14.42,11,100000.0,Individual,Petrol,Manual,16.2,1599.0,103.2,5,3.0,2.73566537308291,2.4849066497880004,11.51293546492023,2.844909428176351,7.3777589082278725,4.646312100031763,1.791759469228055,1.3862943611198906
Maruti Ciaz,Maruti,Ciaz,11.73,4,26000.0,Dealer,Petrol,Manual,20.73,1373.0,91.1,5,7.4,2.5439613766098743,1.6094379124341003,10.165890277802454,3.0786937732023616,7.2254814727822945,4.522874926693629,1.791759469228055,2.1282317172025333
Maruti Alto,Maruti,Alto,4.112027,13,30000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5,2.0,1.6315960316686866,2.6390573296152584,10.308985993422082,3.0301337371283013,6.680854678790215,3.856510279368089,1.791759469228055,1.0986122886681098
Honda City,Honda,City,15.84,8,55243.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5,5.6,2.823757017875219,2.1972245773362196,10.919515016197819,2.8903717578961645,7.311886164077165,4.77912349311153,1.791759469228055,1.8870696345827689
Hyundai Grand,Hyundai,Grand,7.52,6,25000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5,5.0,2.142416338602552,1.9459101490553132,10.12667110305036,2.9907197125611136,7.088408778675395,4.418840607796598,1.791759469228055,1.791759469228055
Hyundai Verna,Hyundai,Verna,15.69,8,35212.0,Dealer,Diesel,Manual,25.0,1493.0,113.42,5,5.0,2.81480971253194,2.1972245773362196,10.469170611586833,3.258096538021482,7.309212365692763,4.739875872837458,1.791759469228055,1.791759469228055
Tata Harrier,Tata,Harrier,21.445,2,21655.0,Dealer,Diesel,Manual,17.0,1956.0,138.1,5,16.6,3.1110678586372913,1.0986122886681098,9.983037831294137,2.8903717578961645,7.579167967396076,4.935193142808013,1.791759469228055,2.867898923718522
Maruti SwiftDzire,Maruti,SwiftDzire,8.75,8,46100.0,Dealer,Petrol,Manual,19.1,1197.0,85.8,5,4.75,2.277267285009756,2.1972245773362196,10.738589920723442,3.000719834043623,7.088408778675395,4.463606656824804,1.791759469228055,1.749199854809259
Ford Figo,Ford,Figo,7.7,10,40000.0,Dealer,Petrol,Manual,15.6,1196.0,70.0,5,3.55,2.1633230037369904,2.3978952727983707,10.596659732783579,2.8094027183426014,7.087573705557973,4.2626798770413155,1.791759469228055,1.5151272224829215
Nissan Kicks,Nissan,Kicks,14.795,2,10000.0,Individual,Petrol,Manual,14.23,1498.0,104.55,5,9.5,2.759693439084308,1.0986122886681098,9.210440366976517,2.7232671368503616,7.312553498102598,4.659184803207241,1.791759469228055,2.3513752571634776
Tata Nexon,Tata,Nexon,11.819145,3,31000.0,Dealer,Diesel,Automatic,21.5,1497.0,108.5,5,8.45,2.5509397724081126,1.3862943611198906,10.34177474101152,3.1135153092103742,7.311886164077165,4.695924549256556,1.791759469228055,2.2460147213220676
Honda City,Honda,City,16.88,5,34000.0,Individual,Diesel,Manual,26.0,1498.0,98.6,5,10.25,2.883682722808376,1.791759469228055,10.434145214930487,3.295836866004329,7.312553498102598,4.6011621492704835,1.791759469228055,2.4203681286504293
Mahindra Bolero,Mahindra,Bolero,9.77,6,66274.0,Dealer,Diesel,Manual,13.6,2523.0,63.0,7,4.78,2.376764533671887,1.9459101490553132,11.101568031157226,2.6810215548423537,7.8336002236611035,4.1588830833596715,2.0794415416798357,1.754403718983308
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,11,133000.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5,3.4,2.2331784796930116,2.4849066497880004,11.798111925972618,3.0106208484645167,7.130098510125578,4.316153910895388,1.791759469228055,1.4816045625986316
Volkswagen Vento,Volkswagen,Vento,13.294659,4,16219.0,Dealer,Petrol,Manual,17.69,999.0,108.62,5,8.45,2.659885947272234,1.6094379124341003,9.694000327669404,2.9279886500419825,6.907755278982137,4.697019864673453,1.791759469228055,2.2460147213220676
Tata Tiago,Tata,Tiago,6.773722,2,10000.0,Individual,Petrol,Manual,23.84,1199.0,84.0,5,5.1,2.0507490936621897,1.0986122886681098,9.210440366976517,3.2124552632081076,7.090076835776092,4.442651256490317,1.791759469228055,1.8082887555452603
Hyundai Grand,Hyundai,Grand,7.52,4,56169.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5,5.5,2.142416338602552,1.6094379124341003,10.936138085526478,2.9907197125611136,7.088408778675395,4.418840607796598,1.791759469228055,1.8718021769015913
Maruti Baleno,Maruti,Baleno,8.693568,5,90000.0,Individual,Diesel,Manual,27.39,1248.0,74.0,5,5.9,2.2714625964761543,1.791759469228055,11.407576060361786,3.3460369489860575,7.130098510125578,4.31748811353631,1.791759469228055,1.9315214254245805
Maruti Wagon R,Maruti,Wagon R,6.3,7,31692.0,Dealer,Petrol,Manual,20.51,998.0,67.04,5,3.3,1.9878743742824085,2.0794415416798357,10.36385111529173,3.0685179539203564,6.906754778648554,4.2200957809833834,1.791759469228055,1.4586150116102805
Maruti Swift,Maruti,Swift,7.7467155,3,80000.0,Individual,Diesel,Manual,28.4,1248.0,74.0,5,6.75,2.1686782636910547,1.3862943611198906,11.289794413577894,3.380994661369475,7.130098510125578,4.31748811353631,1.791759469228055,2.0476928433652555
Hyundai Grand,Hyundai,Grand,6.585,2,5000.0,Individual,Petrol,Manual,18.9,1197.0,81.86,5,5.9,2.02617261782976,1.0986122886681098,8.517393171418904,2.9907197125611136,7.088408778675395,4.417152444015314,1.791759469228055,1.9315214254245805
Volkswagen Vento,Volkswagen,Vento,13.294659,2,15000.0,Individual,Diesel,Manual,22.27,1498.0,108.6,5,9.0,2.659885947272234,1.0986122886681098,9.61587214452889,3.1471649969860382,7.312553498102598,4.696837360591663,1.791759469228055,2.302585092994046
Hyundai i10,Hyundai,i10,7.1382666,10,51359.0,Dealer,Petrol,Manual,19.81,1086.0,68.05,5,3.2,2.0965772044394058,2.3978952727983707,10.846614938363842,3.035433614742034,6.99117688712121,4.234830924051648,1.791759469228055,1.4350845366425882
Skoda Rapid,Skoda,Rapid,12.280918,9,79000.0,Dealer,Diesel,Manual,20.5,1598.0,103.5,5,4.6,2.5863282773014427,2.302585092994046,11.277215789596893,3.068052935133617,7.377133712833954,4.6491870714048655,1.791759469228055,1.722766580711205
Maruti Eeco,Maruti,Eeco,4.71,9,65000.0,Dealer,Petrol,Manual,15.37,1196.0,73.0,5,1.75,1.7422190303486496,2.302585092994046,11.082157933374816,2.7954503843921503,7.087573705557973,4.30406509320417,1.791759469228055,1.0116009116784799
Tata Nexon,Tata,Nexon,13.07,3,42388.0,Dealer,Diesel,Manual,21.5,1497.0,108.5,5,8.95,2.6440448494364763,1.3862943611198906,10.654644173598973,3.1135153092103742,7.311886164077165,4.695924549256556,1.791759469228055,2.297572532001168
Maruti Celerio,Maruti,Celerio,5.83,6,50000.0,Individual,Petrol,Manual,23.1,998.0,67.04,5,3.5,1.921324662412282,1.9459101490553132,10.819798284210286,3.1822118563252286,6.906754778648554,4.2200957809833834,1.791759469228055,1.5040773967762742
Maruti Vitara,Maruti,Vitara,10.815,3,9000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5,9.6,2.4693698751232804,1.3862943611198906,9.105090961257085,3.2308043655777645,7.130098510125578,4.4942386252808095,1.791759469228055,2.3608540371057307
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,5,40000.0,Individual,Diesel,Manual,26.59,1248.0,74.0,5,6.5,2.2331784796930116,1.791759469228055,10.596659732783579,3.3174533937597452,7.130098510125578,4.31748811353631,1.791759469228055,2.0149030205422647
Hyundai Grand,Hyundai,Grand,6.92,5,15000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5,3.9,2.0693912154594085,1.791759469228055,9.61587214452889,2.9907197125611136,7.088408778675395,4.418840607796598,1.791759469228055,1.589235224579322
Maruti Alto,Maruti,Alto,4.112027,12,70000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5,1.3,1.6315960316686866,2.5649493574615367,11.156264806643742,3.0301337371283013,6.680854678790215,3.856510279368089,1.791759469228055,0.8329091022030535
Maruti Alto,Maruti,Alto,4.112027,3,25000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5,3.85,1.6315960316686866,1.3862943611198906,10.12667110305036,3.2168738527762626,6.906754778648554,4.220242773943291,1.791759469228055,1.5789786852860037
Hyundai Verna,Hyundai,Verna,14.583057,7,70000.0,Individual,Petrol,Manual,17.01,1591.0,121.3,5,4.5,2.7461842601866837,2.0794415416798357,11.156264806643742,2.890927171896462,7.3727463664043285,4.806477067646175,1.791759469228055,1.7047480922384253
Maruti Swift,Maruti,Swift,8.155,3,26000.0,Individual,Petrol,Manual,22.0,1197.0,81.8,5,6.1,2.214300148958936,1.3862943611198906,10.165890277802454,3.1354942159291497,7.088408778675395,4.416428098248192,1.791759469228055,1.960094770615237
Honda Jazz,Honda,Jazz,10.077314,6,40000.0,Dealer,Diesel,Manual,27.3,1498.0,98.6,5,6.65,2.4048992671766634,1.9459101490553132,10.596659732783579,3.3428617776902003,7.312553498102598,4.6011621492704835,1.791759469228055,2.0347056603047755
Hyundai Grand,Hyundai,Grand,6.585,3,30000.0,Individual,Petrol,Manual,18.9,1197.0,81.86,5,4.5,2.02617261782976,1.3862943611198906,10.308985993422082,2.9907197125611136,7.088408778675395,4.417152444015314,1.791759469228055,1.7047480922384253
Maruti Baleno,Maruti,Baleno,8.55,2,8800.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5,6.75,2.256541174464876,1.0986122886681098,9.082620630373812,3.1090609418310957,7.088408778675395,4.432006548835277,1.791759469228055,2.0476928433652555
Hyundai Santro,Hyundai,Santro,6.39939,12,40000.0,Dealer,Petrol,Manual,17.92,1086.0,62.1,5,2.66,2.001397594198908,2.5649493574615367,10.596659732783579,2.9402195676561815,6.99117688712121,4.144720745365251,1.791759469228055,1.2974631708642823
Hyundai Verna,Hyundai,Verna,15.465,7,90000.0,Individual,Diesel,Manual,22.32,1582.0,126.32,5,5.9,2.8012369250957367,2.0794415416798357,11.407576060361786,3.1493113483958517,7.367077059881012,4.846703600016973,1.791759469228055,1.9315214254245805
Ford Freestyle,Ford,Freestyle,8.245,2,17000.0,Individual,Petrol,Manual,19.0,1194.0,94.68,5,6.3,2.224082852460406,1.0986122886681098,9.741027444837728,2.995732273553991,7.085901464365611,4.561009293391868,1.791759469228055,1.9878743742824085
Maruti Swift,Maruti,Swift,7.7467155,8,106000.0,Individual,Diesel,Manual,22.9,1248.0,74.0,5,3.5,2.1686782636910547,2.1972245773362196,11.571203807011969,3.173878442976388,7.130098510125578,4.31748811353631,1.791759469228055,1.5040773967762742
